Date,AAPL,AMZN,GOOGL,META,MSFT
2020-01-03,-0.009722010291748795,-0.012139034655920922,-0.005231342883399326,-0.005291260448139101,-0.012451621954586156
2020-01-06,0.007968399867263498,0.01488557393050649,0.026654131070351195,0.0188336031487788,0.002584866169465627
2020-01-07,-0.004703069866742404,0.0020916204156393725,-0.0019316234763153695,0.0021636474217887613,-0.009118106109710422
2020-01-08,0.01608629429064723,-0.007808640261289357,0.007117691110558599,0.010138006603118255,0.01592855161563933
2020-01-09,0.021240695239699958,0.0047991747864684076,0.010497965371679463,0.01431094607185801,0.012493042174172242
2020-01-10,0.0022607644709990993,-0.009410596802031268,0.00645864643553562,-0.0010994296372371926,-0.00462716975966837
2020-01-13,0.02136430027158509,0.004322578245699482,0.0077469622519656944,0.01765571928194265,0.012024451065546948
2020-01-14,-0.0135031674882512,-0.011558211718052602,-0.006555420407420187,-0.012843071770009873,-0.007042987561537317
2020-01-15,-0.0042853285226772675,-0.003969126548924895,0.006018442720213235,0.00954074847614117,0.006476165412984125
2020-01-16,0.012526374818997432,0.00854991102959346,0.007615399629832265,0.0028035740135121667,0.01832345411229408
2020-01-17,0.011070902401599803,-0.00703966144232826,0.02024596767871789,0.0016683731345963349,0.005596727323872841
2020-01-21,-0.006776905480787687,0.014629525206926841,0.0018452623929707812,-0.003151152202059526,-0.0035908817647494207
2020-01-22,0.0035694874587177683,-0.0023995494624704516,0.0010928473470555033,-0.0005418854582033283,-0.00480481215818207
2020-01-23,0.004816010554279826,-0.0015259112256781338,0.0005526140164879845,-0.007048675066676169,0.006155819833264076
2020-01-24,-0.0028821852512785906,-0.012172426638861644,-0.012473915896133891,-0.008281726023491864,-0.010076647581783726
2020-01-27,-0.02940521173515598,-0.01788746376771211,-0.02348977363412208,-0.014086479259557416,-0.016723216293033194
2020-01-28,0.028289249651749726,0.01362436592451366,0.01311000570607268,0.013589604110861409,0.019595554425106076
2020-01-29,0.020932666875427053,0.0025630978623367717,0.004274354389129265,0.02497820197945999,0.01559285611957395
2020-01-30,-0.0014493012228780078,0.006824489189870775,-0.0016818502112107003,-0.06137166693746465,0.028207600976700054
2020-01-31,-0.04433864732670967,0.07379135586484753,-0.014763645375781675,-0.036367084243692616,-0.014758566116301886
2020-02-03,-0.0027465954860379505,-0.0022501685803328897,0.034771525517879986,0.011292153622622925,0.024378798613339026
2020-02-04,0.03301404171619016,0.022687342140775613,-0.025084272753386094,0.02762132975274767,0.032916449516079194
2020-02-05,0.008154126321112454,-0.004781236737139594,0.0004427488474965102,0.0013344077436663326,-0.0012212453526657674
2020-02-06,0.011697094762116667,0.0050787328892443195,0.02069087848229456,0.0035219908191632676,0.02073385223010571
2020-02-07,-0.013592817090058773,0.014169136390608683,0.0021273830841306296,0.007019187501528856,0.0014155374881641425
2020-02-10,0.004749538703869183,0.026273579599096486,0.019978243141405727,0.0034380244018454853,0.02615691467649528
2020-02-11,-0.006033313526731421,0.007915025985726132,0.000927971790466664,-0.027550902020324952,-0.02257537631210116
2020-02-12,0.023747849411388744,0.004277469597884664,0.005675336783973028,0.01723052282138604,0.0014641553120160467
2020-02-13,-0.007121042945639644,-0.00468981707537619,-0.0034504919068526485,0.011292488825412672,-0.005414048567565222
2020-02-14,0.0002461250909160384,-0.006977166077050345,0.0035284795465446717,0.004879390490339475,0.008927018484209848
2020-02-18,-0.01831048560479287,0.009742990607446878,0.00046749023851644367,0.01690172051437333,0.010143009364181443
2020-02-19,0.014482662404698532,0.006749650094826309,0.003573680215774422,-0.0014233129212587459,0.002999122815235511
2020-02-20,-0.010258853863337025,-0.007888626914309249,-0.005167616828246846,-0.013379942013936996,-0.015271383028720553
2020-02-21,-0.022634905694388863,-0.026533823330561868,-0.022103059160835548,-0.020505215386929176,-0.03161230146335914
2020-02-24,-0.04750050096654146,-0.04135555023463999,-0.04287274957639897,-0.045009000783775344,-0.0431155254930794
2020-02-25,-0.03387218812011661,-0.018190498951138112,-0.02362196854788845,-0.019679139718113747,-0.01650209117662904
2020-02-26,0.015863767750739388,0.003472315416060967,0.0029934883346189878,0.002185255203764891,0.012494944777229344
2020-02-27,-0.06536829305696235,-0.048136265467272676,-0.05431258576052633,-0.03777888977451427,-0.07045899747063522
2020-02-28,-0.0005850064456824899,-0.0002918467224900523,0.018479851133533343,0.014334657289608144,0.02421283961569176
2020-03-02,0.09310095504230631,0.03726611425327642,0.03514654190900246,0.020626597368546662,0.06653909434677319
