Date,AAPL,AMZN,GOOGL,META,MSFT
2020-01-02,73.24901580810547,94.90049743652344,68.43399810791016,209.77999877929688,155.09365844726562
2020-01-03,72.5368881225586,93.74849700927734,68.07599639892578,208.6699981689453,153.16249084472656
2020-01-06,73.1148910522461,95.14399719238281,69.8905029296875,212.60000610351562,153.5583953857422
2020-01-07,72.77102661132812,95.34300231933594,69.75550079345703,213.05999755859375,152.15823364257812
2020-01-08,73.94164276123047,94.59850311279297,70.25199890136719,215.22000122070312,154.58189392089844
2020-01-09,75.51221466064453,95.05249786376953,70.989501953125,218.3000030517578,156.51309204101562
2020-01-10,75.68292999267578,94.15799713134766,71.447998046875,218.05999755859375,155.78887939453125
2020-01-13,77.29984283447266,94.56500244140625,72.00150299072266,221.91000366210938,157.6621551513672
2020-01-14,76.25605010986328,93.47200012207031,71.52950286865234,219.05999755859375,156.55174255371094
2020-01-15,75.92926788330078,93.10099792480469,71.95999908447266,221.14999389648438,157.5655975341797
2020-01-16,76.88038635253906,93.89700317382812,72.50800323486328,221.77000427246094,160.45274353027344
2020-01-17,77.73152160644531,93.23600006103516,73.97599792480469,222.13999938964844,161.3507537841797
2020-01-21,77.20474243164062,94.5999984741211,74.11250305175781,221.44000244140625,160.7713623046875
2020-01-22,77.4803237915039,94.37300109863281,74.19349670410156,221.32000732421875,159.99888610839844
2020-01-23,77.85346984863281,94.22899627685547,74.2344970703125,219.75999450683594,160.9838104248047
2020-01-24,77.62908172607422,93.08200073242188,73.30850219726562,217.94000244140625,159.36163330078125
2020-01-27,75.34638214111328,91.41699981689453,71.58650207519531,214.8699951171875,156.69659423828125
2020-01-28,77.47787475585938,92.6624984741211,72.5250015258789,217.7899932861328,159.76715087890625
2020-01-29,79.09969329833984,92.9000015258789,72.83499908447266,223.22999572753906,162.2583770751953
2020-01-30,78.98505401611328,93.53399658203125,72.7125015258789,209.52999877929688,166.83529663085938
2020-01-31,75.48296356201172,100.43599700927734,71.63899993896484,201.91000366210938,164.373046875
2020-02-03,75.27564239501953,100.20999908447266,74.12999725341797,204.19000244140625,168.38026428222656
2020-02-04,77.76079559326172,102.4834976196289,72.27050018310547,209.8300018310547,173.92274475097656
2020-02-05,78.39486694335938,101.99349975585938,72.30249786376953,210.11000061035156,173.71034240722656
2020-02-06,79.31185913085938,102.5114974975586,73.79850006103516,210.85000610351562,177.31202697753906
2020-02-07,78.2337875366211,103.96399688720703,73.95549774169922,212.3300018310547,177.56301879882812
2020-02-10,78.60536193847656,106.69550323486328,75.43299865722656,213.05999755859375,182.20751953125
2020-02-11,78.13111114501953,107.54000091552734,75.50299835205078,207.19000244140625,178.0941162109375
