Date,Adj Close
2020-01-12,0.009428566727743615
2020-01-19,0.019682428410166652
2020-01-26,-0.01025646929152424
2020-02-02,-0.02122609272538767
2020-02-09,0.03168169497862894
2020-02-16,0.01576157531382294
2020-02-23,-0.01254671767375326
2020-03-01,-0.11490675733559286
2020-03-08,0.006143803326891462
2020-03-15,-0.08792649883842296
2020-03-22,-0.14979605267779128
2020-03-29,0.10262831544954354
2020-04-05,-0.020783274627778403
2020-04-12,0.12101749054054989
2020-04-19,0.03037471527122837
2020-04-26,-0.013156819683175058
2020-05-03,-0.002125689812120135
2020-05-10,0.03500538354618543
2020-05-17,-0.022561299936727397
2020-05-24,0.03203897110884624
2020-05-31,0.03006652418073963
2020-06-07,0.04914738320576606
2020-06-14,-0.04778435229118472
2020-06-21,0.018554481638980658
2020-06-28,-0.028630531189139496
2020-07-05,0.04019872018566395
2020-07-12,0.017581422783052192
2020-07-19,0.012461363411284676
2020-07-26,-0.0028219719825742784
2020-08-02,0.01725641208635187
2020-08-09,0.024505340445369006
2020-08-16,0.006436367051040115
2020-08-23,0.007207499221509206
2020-08-30,0.03263022657871306
2020-09-06,-0.023104280946319222
2020-09-13,-0.025092207441738235
2020-09-20,-0.0064352568830408075
2020-09-27,-0.006329326654873957
2020-10-04,0.015146450625188157
2020-10-11,0.03844200360361194
2020-10-18,0.0019182909579975593
2020-10-25,-0.0052873623147698945
2020-11-01,-0.05639478895554584
2020-11-08,0.07323636476579076
2020-11-15,0.021573231684131056
2020-11-22,-0.007701174018748924
2020-11-29,0.02271515083637543
2020-12-06,0.016702631110292687
2020-12-13,-0.00964017256003924
2020-12-20,0.012542774224865827
2020-12-27,-0.001711823084015518
2021-01-03,0.014315190390337795
2021-01-10,0.018266396002356355
2021-01-17,-0.014754157903199783
2021-01-24,0.019430762476779773
2021-01-31,-0.03312012886709159
2021-02-07,0.046467134149760225
2021-02-14,0.012349395017328568
2021-02-21,-0.0071464629041616545
2021-02-28,-0.02446049477674006
2021-03-07,0.008078936764876365
2021-03-14,0.026392954609087305
2021-03-21,-0.00766862344113739
2021-03-28,0.0157010911739901
2021-04-04,0.01140511296388702
2021-04-11,0.02709781269654865
2021-04-18,0.013725637676089475
2021-04-25,-0.0012663554383812725
2021-05-02,0.00023922472499671166
2021-05-09,0.0123004270915128
2021-05-16,-0.013880356906983082
2021-05-23,-0.004310225320526495
2021-05-30,0.011610112368395376
2021-06-06,0.006132159785514846
2021-06-13,0.0041489977565030145
2021-06-20,-0.019067896712139487
2021-06-27,0.027421424628701452
2021-07-04,0.016735497738418426
2021-07-11,0.00395418592190433
2021-07-18,-0.00970114779147857
2021-07-25,0.01955783464364358
2021-08-01,-0.003746840464106227
2021-08-08,0.009387443770432657
2021-08-15,0.007095647113089409
2021-08-22,-0.005893034495299876
2021-08-29,0.015242059068612868
2021-09-05,0.005779090630512185
2021-09-12,-0.016944389986780495
2021-09-19,-0.005739460389093565
2021-09-26,0.00507326768269345
2021-10-03,-0.02209412719567272
2021-10-10,0.007872272088387922
2021-10-17,0.01822456841991027
2021-10-24,0.016444575874765777
2021-10-31,0.013307219469797626
2021-11-07,0.020009185927887918
2021-11-14,-0.003124980185625681
2021-11-21,0.0032266382579302366
2021-11-28,-0.021996748505574315
2021-12-05,-0.012229507548633944
2021-12-12,0.03824887395565546
2021-12-19,-0.019392931785886303
2021-12-26,0.022756566023862668
2022-01-02,0.011202347325771633
